nm, %T
314.000000, 65.094403
313.000000, 65.093049
312.000000, 65.086857
311.000000, 65.089624
310.000000, 65.087055
309.000000, 65.092583
308.000000, 65.090830
307.000000, 65.089780
306.000000, 65.086204
305.000000, 65.082956
304.000000, 65.091103
303.000000, 65.089194
302.000000, 65.093439
301.000000, 65.080045
300.000000, 65.074158
299.000000, 65.062086
298.000000, 65.049746
297.000000, 65.038857
296.000000, 65.010099
295.000000, 64.991223
294.000000, 64.952285
293.000000, 64.905395
292.000000, 64.850180
291.000000, 64.795380
290.000000, 64.730045
289.000000, 64.675502
288.000000, 64.623214
287.000000, 64.548428
286.000000, 64.478247
285.000000, 64.400003
284.000000, 64.328358
283.000000, 64.256731
282.000000, 64.182870
281.000000, 64.108119
280.000000, 64.033526
279.000000, 63.944336
278.000000, 63.856935
277.000000, 63.802326
276.000000, 63.728077
275.000000, 63.647762
274.000000, 63.574883
273.000000, 63.486363
272.000000, 63.405494
271.000000, 63.326474
270.000000, 63.243165
269.000000, 63.155002
268.000000, 63.065688
267.000000, 62.971581
266.000000, 62.875008
265.000000, 62.773525
264.000000, 62.664392
263.000000, 62.554160
262.000000, 62.445304
261.000000, 62.330038
260.000000, 62.200383
259.000000, 62.083764
258.000000, 61.959129
257.000000, 61.823838
256.000000, 61.706012
255.000000, 61.583979
254.000000, 61.455021
253.000000, 61.326753
252.000000, 61.203477
251.000000, 61.091451
250.000000, 60.982581
